"","site_no","datetime","discharge_mean","gage"
"28723",2089000,2008-10-19,714,"Goldsboro"
"28724",2089000,2008-10-20,963,"Goldsboro"
"28725",2089000,2008-10-21,945,"Goldsboro"
"28726",2089000,2008-10-22,821,"Goldsboro"
"28727",2089000,2008-10-23,735,"Goldsboro"
"28728",2089000,2008-10-24,665,"Goldsboro"
"28729",2089000,2008-10-25,644,"Goldsboro"
"28730",2089000,2008-10-26,618,"Goldsboro"
"28731",2089000,2008-10-27,606,"Goldsboro"
"28732",2089000,2008-10-28,579,"Goldsboro"
"28733",2089000,2008-10-29,545,"Goldsboro"
"28734",2089000,2008-10-30,517,"Goldsboro"
"28735",2089000,2008-10-31,479,"Goldsboro"
"28736",2089000,2008-11-01,462,"Goldsboro"
"28737",2089000,2008-11-02,414,"Goldsboro"
"28738",2089000,2008-11-03,396,"Goldsboro"
"28739",2089000,2008-11-04,439,"Goldsboro"
"28740",2089000,2008-11-05,496,"Goldsboro"
"28741",2089000,2008-11-06,654,"Goldsboro"
"28742",2089000,2008-11-07,939,"Goldsboro"
"28743",2089000,2008-11-08,900,"Goldsboro"
"28744",2089000,2008-11-09,804,"Goldsboro"
"28745",2089000,2008-11-10,775,"Goldsboro"
"28746",2089000,2008-11-11,739,"Goldsboro"
"28747",2089000,2008-11-12,688,"Goldsboro"
"28748",2089000,2008-11-13,679,"Goldsboro"
"28749",2089000,2008-11-14,871,"Goldsboro"
"28750",2089000,2008-11-15,1910,"Goldsboro"
"28751",2089000,2008-11-16,3170,"Goldsboro"
"28752",2089000,2008-11-17,4150,"Goldsboro"
"28753",2089000,2008-11-18,3890,"Goldsboro"
"28754",2089000,2008-11-19,3020,"Goldsboro"
"28755",2089000,2008-11-20,2270,"Goldsboro"
"28756",2089000,2008-11-21,1790,"Goldsboro"
"28757",2089000,2008-11-22,1450,"Goldsboro"
"28758",2089000,2008-11-23,1250,"Goldsboro"
"28759",2089000,2008-11-24,1120,"Goldsboro"
"28760",2089000,2008-11-25,1050,"Goldsboro"
"28761",2089000,2008-11-26,1040,"Goldsboro"
"28762",2089000,2008-11-27,1120,"Goldsboro"
"28763",2089000,2008-11-28,1120,"Goldsboro"
"28764",2089000,2008-11-29,1070,"Goldsboro"
"28765",2089000,2008-11-30,1120,"Goldsboro"
"28766",2089000,2008-12-01,1420,"Goldsboro"
"28767",2089000,2008-12-02,2560,"Goldsboro"
"28768",2089000,2008-12-03,2800,"Goldsboro"
"28769",2089000,2008-12-04,2380,"Goldsboro"
"28770",2089000,2008-12-05,1920,"Goldsboro"
"28771",2089000,2008-12-06,1600,"Goldsboro"
"28772",2089000,2008-12-07,1400,"Goldsboro"
"28773",2089000,2008-12-08,1260,"Goldsboro"
"28774",2089000,2008-12-09,1160,"Goldsboro"
"28775",2089000,2008-12-10,1100,"Goldsboro"
"28776",2089000,2008-12-11,1160,"Goldsboro"
"28777",2089000,2008-12-12,1950,"Goldsboro"
"28778",2089000,2008-12-13,3800,"Goldsboro"
"28779",2089000,2008-12-14,4580,"Goldsboro"
"28780",2089000,2008-12-15,4840,"Goldsboro"
"28781",2089000,2008-12-16,3830,"Goldsboro"
"28782",2089000,2008-12-17,3310,"Goldsboro"
"28783",2089000,2008-12-18,3640,"Goldsboro"
"28784",2089000,2008-12-19,3880,"Goldsboro"
"28785",2089000,2008-12-20,3960,"Goldsboro"
"28786",2089000,2008-12-21,4040,"Goldsboro"
"28787",2089000,2008-12-22,3710,"Goldsboro"
"28788",2089000,2008-12-23,3570,"Goldsboro"
"28789",2089000,2008-12-24,3500,"Goldsboro"
"28790",2089000,2008-12-25,3100,"Goldsboro"
"28791",2089000,2008-12-26,2770,"Goldsboro"
"28792",2089000,2008-12-27,2660,"Goldsboro"
"28793",2089000,2008-12-28,2600,"Goldsboro"
"28794",2089000,2008-12-29,2530,"Goldsboro"
"28795",2089000,2008-12-30,2510,"Goldsboro"
"28796",2089000,2008-12-31,2540,"Goldsboro"
"28797",2089000,2009-01-01,2420,"Goldsboro"
"28798",2089000,2009-01-02,2270,"Goldsboro"
"28799",2089000,2009-01-03,2160,"Goldsboro"
"28800",2089000,2009-01-04,1950,"Goldsboro"
"28801",2089000,2009-01-05,1550,"Goldsboro"
"28802",2089000,2009-01-06,1870,"Goldsboro"
"28803",2089000,2009-01-07,2790,"Goldsboro"
"28804",2089000,2009-01-08,4080,"Goldsboro"
"28805",2089000,2009-01-09,4390,"Goldsboro"
"28806",2089000,2009-01-10,4370,"Goldsboro"
"28807",2089000,2009-01-11,4170,"Goldsboro"
"28808",2089000,2009-01-12,4080,"Goldsboro"
"28809",2089000,2009-01-13,4060,"Goldsboro"
"28810",2089000,2009-01-14,4050,"Goldsboro"
"28811",2089000,2009-01-15,3970,"Goldsboro"
"28812",2089000,2009-01-16,3750,"Goldsboro"
"28813",2089000,2009-01-17,2530,"Goldsboro"
"28814",2089000,2009-01-18,1860,"Goldsboro"
"28815",2089000,2009-01-19,1750,"Goldsboro"
"28816",2089000,2009-01-20,1830,"Goldsboro"
"28817",2089000,2009-01-21,1900,"Goldsboro"
"28818",2089000,2009-01-22,1900,"Goldsboro"
"28819",2089000,2009-01-23,1840,"Goldsboro"
"28820",2089000,2009-01-24,1750,"Goldsboro"
"28821",2089000,2009-01-25,1660,"Goldsboro"
"28822",2089000,2009-01-26,1550,"Goldsboro"
"28823",2089000,2009-01-27,1490,"Goldsboro"
"28824",2089000,2009-01-28,1420,"Goldsboro"
"28825",2089000,2009-01-29,1410,"Goldsboro"
"28826",2089000,2009-01-30,1630,"Goldsboro"
"28827",2089000,2009-01-31,1870,"Goldsboro"
"28828",2089000,2009-02-01,1730,"Goldsboro"
"28829",2089000,2009-02-02,1540,"Goldsboro"
"28830",2089000,2009-02-03,1420,"Goldsboro"
"28831",2089000,2009-02-04,1350,"Goldsboro"
"28832",2089000,2009-02-05,1380,"Goldsboro"
"28833",2089000,2009-02-06,1350,"Goldsboro"
"28834",2089000,2009-02-07,1230,"Goldsboro"
"28835",2089000,2009-02-08,1160,"Goldsboro"
"28836",2089000,2009-02-09,1120,"Goldsboro"
"28837",2089000,2009-02-10,1080,"Goldsboro"
"28838",2089000,2009-02-11,1080,"Goldsboro"
"28839",2089000,2009-02-12,1120,"Goldsboro"
"28840",2089000,2009-02-13,1040,"Goldsboro"
"28841",2089000,2009-02-14,1010,"Goldsboro"
"28842",2089000,2009-02-15,919,"Goldsboro"
"28843",2089000,2009-02-16,889,"Goldsboro"
"28844",2089000,2009-02-17,871,"Goldsboro"
"28845",2089000,2009-02-18,897,"Goldsboro"
"28846",2089000,2009-02-19,1110,"Goldsboro"
"28847",2089000,2009-02-20,1770,"Goldsboro"
"28848",2089000,2009-02-21,1990,"Goldsboro"
"28849",2089000,2009-02-22,1750,"Goldsboro"
"28850",2089000,2009-02-23,1510,"Goldsboro"
"28851",2089000,2009-02-24,1340,"Goldsboro"
"28852",2089000,2009-02-25,1190,"Goldsboro"
"28853",2089000,2009-02-26,1100,"Goldsboro"
"28854",2089000,2009-02-27,1110,"Goldsboro"
"28855",2089000,2009-02-28,1280,"Goldsboro"
"28856",2089000,2009-03-01,2790,"Goldsboro"
"28857",2089000,2009-03-02,5400,"Goldsboro"
"28858",2089000,2009-03-03,6370,"Goldsboro"
"28859",2089000,2009-03-04,7300,"Goldsboro"
"28860",2089000,2009-03-05,7540,"Goldsboro"
"28861",2089000,2009-03-06,7770,"Goldsboro"
"28862",2089000,2009-03-07,7660,"Goldsboro"
"28863",2089000,2009-03-08,7230,"Goldsboro"
"28864",2089000,2009-03-09,6480,"Goldsboro"
"28865",2089000,2009-03-10,5540,"Goldsboro"
"28866",2089000,2009-03-11,5040,"Goldsboro"
"28867",2089000,2009-03-12,4650,"Goldsboro"
"28868",2089000,2009-03-13,4340,"Goldsboro"
"28869",2089000,2009-03-14,3750,"Goldsboro"
"28870",2089000,2009-03-15,3280,"Goldsboro"
"28871",2089000,2009-03-16,3720,"Goldsboro"
"28872",2089000,2009-03-17,4500,"Goldsboro"
"28873",2089000,2009-03-18,5140,"Goldsboro"
"28874",2089000,2009-03-19,5440,"Goldsboro"
"28875",2089000,2009-03-20,5530,"Goldsboro"
"28876",2089000,2009-03-21,5390,"Goldsboro"
"28877",2089000,2009-03-22,5170,"Goldsboro"
"28878",2089000,2009-03-23,5050,"Goldsboro"
"28879",2089000,2009-03-24,4920,"Goldsboro"
"28880",2089000,2009-03-25,4620,"Goldsboro"
"28881",2089000,2009-03-26,4250,"Goldsboro"
"28882",2089000,2009-03-27,3950,"Goldsboro"
"28883",2089000,2009-03-28,3600,"Goldsboro"
"28884",2089000,2009-03-29,4590,"Goldsboro"
"28885",2089000,2009-03-30,5260,"Goldsboro"
"28886",2089000,2009-03-31,5980,"Goldsboro"
"28887",2089000,2009-04-01,6560,"Goldsboro"
"28888",2089000,2009-04-02,6860,"Goldsboro"
"28889",2089000,2009-04-03,6800,"Goldsboro"
"28890",2089000,2009-04-04,6180,"Goldsboro"
"28891",2089000,2009-04-05,5450,"Goldsboro"
"28892",2089000,2009-04-06,5000,"Goldsboro"
"28893",2089000,2009-04-07,4980,"Goldsboro"
"28894",2089000,2009-04-08,5070,"Goldsboro"
"28895",2089000,2009-04-09,5130,"Goldsboro"
"28896",2089000,2009-04-10,5050,"Goldsboro"
"28897",2089000,2009-04-11,4880,"Goldsboro"
"28898",2089000,2009-04-12,4540,"Goldsboro"
"28899",2089000,2009-04-13,3610,"Goldsboro"
"28900",2089000,2009-04-14,3090,"Goldsboro"
"28901",2089000,2009-04-15,2950,"Goldsboro"
"28902",2089000,2009-04-16,2970,"Goldsboro"
"28903",2089000,2009-04-17,2600,"Goldsboro"
"28904",2089000,2009-04-18,2230,"Goldsboro"
"28905",2089000,2009-04-19,1990,"Goldsboro"
"28906",2089000,2009-04-20,1750,"Goldsboro"
"28907",2089000,2009-04-21,1640,"Goldsboro"
"28908",2089000,2009-04-22,1620,"Goldsboro"
"28909",2089000,2009-04-23,1520,"Goldsboro"
"28910",2089000,2009-04-24,1370,"Goldsboro"
"28911",2089000,2009-04-25,1270,"Goldsboro"
"28912",2089000,2009-04-26,1160,"Goldsboro"
"28913",2089000,2009-04-27,1060,"Goldsboro"
"28914",2089000,2009-04-28,994,"Goldsboro"
"28915",2089000,2009-04-29,908,"Goldsboro"
"28916",2089000,2009-04-30,824,"Goldsboro"
"28917",2089000,2009-05-01,754,"Goldsboro"
"28918",2089000,2009-05-02,715,"Goldsboro"
"28919",2089000,2009-05-03,672,"Goldsboro"
"28920",2089000,2009-05-04,658,"Goldsboro"
"28921",2089000,2009-05-05,827,"Goldsboro"
"28922",2089000,2009-05-06,1120,"Goldsboro"
"28923",2089000,2009-05-07,2200,"Goldsboro"
"28924",2089000,2009-05-08,3290,"Goldsboro"
"28925",2089000,2009-05-09,3420,"Goldsboro"
"28926",2089000,2009-05-10,3240,"Goldsboro"
"28927",2089000,2009-05-11,2270,"Goldsboro"
"28928",2089000,2009-05-12,1760,"Goldsboro"
"28929",2089000,2009-05-13,1350,"Goldsboro"
"28930",2089000,2009-05-14,1090,"Goldsboro"
"28931",2089000,2009-05-15,934,"Goldsboro"
"28932",2089000,2009-05-16,840,"Goldsboro"
"28933",2089000,2009-05-17,801,"Goldsboro"
"28934",2089000,2009-05-18,832,"Goldsboro"
"28935",2089000,2009-05-19,1290,"Goldsboro"
"28936",2089000,2009-05-20,1770,"Goldsboro"
"28937",2089000,2009-05-21,1350,"Goldsboro"
"28938",2089000,2009-05-22,996,"Goldsboro"
"28939",2089000,2009-05-23,821,"Goldsboro"
"28940",2089000,2009-05-24,711,"Goldsboro"
"28941",2089000,2009-05-25,656,"Goldsboro"
"28942",2089000,2009-05-26,597,"Goldsboro"
"28943",2089000,2009-05-27,616,"Goldsboro"
"28944",2089000,2009-05-28,784,"Goldsboro"
"28945",2089000,2009-05-29,994,"Goldsboro"
"28946",2089000,2009-05-30,885,"Goldsboro"
"28947",2089000,2009-05-31,868,"Goldsboro"
"28948",2089000,2009-06-01,745,"Goldsboro"
"28949",2089000,2009-06-02,625,"Goldsboro"
"28950",2089000,2009-06-03,528,"Goldsboro"
"28951",2089000,2009-06-04,458,"Goldsboro"
"28952",2089000,2009-06-05,427,"Goldsboro"
"28953",2089000,2009-06-06,430,"Goldsboro"
"28954",2089000,2009-06-07,1120,"Goldsboro"
"28955",2089000,2009-06-08,1040,"Goldsboro"
"28956",2089000,2009-06-09,750,"Goldsboro"
"28957",2089000,2009-06-10,698,"Goldsboro"
"28958",2089000,2009-06-11,1330,"Goldsboro"
"28959",2089000,2009-06-12,1900,"Goldsboro"
"28960",2089000,2009-06-13,1820,"Goldsboro"
"28961",2089000,2009-06-14,1790,"Goldsboro"
"28962",2089000,2009-06-15,1740,"Goldsboro"
"28963",2089000,2009-06-16,2030,"Goldsboro"
"28964",2089000,2009-06-17,2650,"Goldsboro"
"28965",2089000,2009-06-18,3480,"Goldsboro"
"28966",2089000,2009-06-19,3900,"Goldsboro"
"28967",2089000,2009-06-20,4120,"Goldsboro"
"28968",2089000,2009-06-21,4380,"Goldsboro"
"28969",2089000,2009-06-22,4280,"Goldsboro"
"28970",2089000,2009-06-23,2630,"Goldsboro"
"28971",2089000,2009-06-24,1430,"Goldsboro"
"28972",2089000,2009-06-25,968,"Goldsboro"
"28973",2089000,2009-06-26,781,"Goldsboro"
"28974",2089000,2009-06-27,726,"Goldsboro"
"28975",2089000,2009-06-28,674,"Goldsboro"
"28976",2089000,2009-06-29,585,"Goldsboro"
"28977",2089000,2009-06-30,491,"Goldsboro"
"28978",2089000,2009-07-01,427,"Goldsboro"
"28979",2089000,2009-07-02,400,"Goldsboro"
"28980",2089000,2009-07-03,374,"Goldsboro"
"28981",2089000,2009-07-04,380,"Goldsboro"
"28982",2089000,2009-07-05,391,"Goldsboro"
"28983",2089000,2009-07-06,365,"Goldsboro"
"28984",2089000,2009-07-07,362,"Goldsboro"
"28985",2089000,2009-07-08,378,"Goldsboro"
"28986",2089000,2009-07-09,453,"Goldsboro"
"28987",2089000,2009-07-10,427,"Goldsboro"
"28988",2089000,2009-07-11,402,"Goldsboro"
"28989",2089000,2009-07-12,398,"Goldsboro"
"28990",2089000,2009-07-13,516,"Goldsboro"
"28991",2089000,2009-07-14,465,"Goldsboro"
"28992",2089000,2009-07-15,428,"Goldsboro"
"28993",2089000,2009-07-16,475,"Goldsboro"
"28994",2089000,2009-07-17,425,"Goldsboro"
"28995",2089000,2009-07-18,483,"Goldsboro"
"28996",2089000,2009-07-19,614,"Goldsboro"
"28997",2089000,2009-07-20,797,"Goldsboro"
"28998",2089000,2009-07-21,669,"Goldsboro"
"28999",2089000,2009-07-22,721,"Goldsboro"
"29000",2089000,2009-07-23,803,"Goldsboro"
"29001",2089000,2009-07-24,636,"Goldsboro"
"29002",2089000,2009-07-25,555,"Goldsboro"
"29003",2089000,2009-07-26,830,"Goldsboro"
"29004",2089000,2009-07-27,1400,"Goldsboro"
"29005",2089000,2009-07-28,993,"Goldsboro"
"29006",2089000,2009-07-29,816,"Goldsboro"
"29007",2089000,2009-07-30,790,"Goldsboro"
"29008",2089000,2009-07-31,870,"Goldsboro"
"29009",2089000,2009-08-01,850,"Goldsboro"
"29010",2089000,2009-08-02,947,"Goldsboro"
"29011",2089000,2009-08-03,1020,"Goldsboro"
"29012",2089000,2009-08-04,1020,"Goldsboro"
"29013",2089000,2009-08-05,1020,"Goldsboro"
"29014",2089000,2009-08-06,1200,"Goldsboro"
"29015",2089000,2009-08-07,1030,"Goldsboro"
"29016",2089000,2009-08-08,1060,"Goldsboro"
"29017",2089000,2009-08-09,921,"Goldsboro"
"29018",2089000,2009-08-10,757,"Goldsboro"
"29019",2089000,2009-08-11,634,"Goldsboro"
"29020",2089000,2009-08-12,563,"Goldsboro"
"29021",2089000,2009-08-13,527,"Goldsboro"
"29022",2089000,2009-08-14,647,"Goldsboro"
"29023",2089000,2009-08-15,733,"Goldsboro"
"29024",2089000,2009-08-16,752,"Goldsboro"
"29025",2089000,2009-08-17,796,"Goldsboro"
"29026",2089000,2009-08-18,751,"Goldsboro"
"29027",2089000,2009-08-19,682,"Goldsboro"
"29028",2089000,2009-08-20,719,"Goldsboro"
"29029",2089000,2009-08-21,584,"Goldsboro"
"29030",2089000,2009-08-22,449,"Goldsboro"
"29031",2089000,2009-08-23,586,"Goldsboro"
"29032",2089000,2009-08-24,705,"Goldsboro"
"29033",2089000,2009-08-25,884,"Goldsboro"
"29034",2089000,2009-08-26,922,"Goldsboro"
"29035",2089000,2009-08-27,865,"Goldsboro"
"29036",2089000,2009-08-28,809,"Goldsboro"
"29037",2089000,2009-08-29,743,"Goldsboro"
"29038",2089000,2009-08-30,629,"Goldsboro"
"29039",2089000,2009-08-31,706,"Goldsboro"
"29040",2089000,2009-09-01,651,"Goldsboro"
"29041",2089000,2009-09-02,629,"Goldsboro"
"29042",2089000,2009-09-03,671,"Goldsboro"
"29043",2089000,2009-09-04,617,"Goldsboro"
"29044",2089000,2009-09-05,521,"Goldsboro"
"29045",2089000,2009-09-06,463,"Goldsboro"
"29046",2089000,2009-09-07,454,"Goldsboro"
"29047",2089000,2009-09-08,432,"Goldsboro"
"29048",2089000,2009-09-09,490,"Goldsboro"
"29049",2089000,2009-09-10,1040,"Goldsboro"
"29050",2089000,2009-09-11,768,"Goldsboro"
"29051",2089000,2009-09-12,565,"Goldsboro"
"29052",2089000,2009-09-13,458,"Goldsboro"
"29053",2089000,2009-09-14,425,"Goldsboro"
"29054",2089000,2009-09-15,411,"Goldsboro"
"29055",2089000,2009-09-16,391,"Goldsboro"
"29056",2089000,2009-09-17,380,"Goldsboro"
"29057",2089000,2009-09-18,376,"Goldsboro"
"29058",2089000,2009-09-19,398,"Goldsboro"
"29059",2089000,2009-09-20,404,"Goldsboro"
"29060",2089000,2009-09-21,343,"Goldsboro"
"29061",2089000,2009-09-22,443,"Goldsboro"
"29062",2089000,2009-09-23,505,"Goldsboro"
"29063",2089000,2009-09-24,1160,"Goldsboro"
"29064",2089000,2009-09-25,1660,"Goldsboro"
"29065",2089000,2009-09-26,1350,"Goldsboro"
"29066",2089000,2009-09-27,1520,"Goldsboro"
"29067",2089000,2009-09-28,1120,"Goldsboro"
"29068",2089000,2009-09-29,949,"Goldsboro"
"29069",2089000,2009-09-30,816,"Goldsboro"
"29070",2089000,2009-10-01,744,"Goldsboro"
"29071",2089000,2009-10-02,648,"Goldsboro"
"29072",2089000,2009-10-03,525,"Goldsboro"
"29073",2089000,2009-10-04,445,"Goldsboro"
"29074",2089000,2009-10-05,392,"Goldsboro"
"29075",2089000,2009-10-06,376,"Goldsboro"
"29076",2089000,2009-10-07,359,"Goldsboro"
"29077",2089000,2009-10-08,362,"Goldsboro"
"29078",2089000,2009-10-09,357,"Goldsboro"
"29079",2089000,2009-10-10,342,"Goldsboro"
"29080",2089000,2009-10-11,349,"Goldsboro"
"29081",2089000,2009-10-12,343,"Goldsboro"
"29082",2089000,2009-10-13,331,"Goldsboro"
"29083",2089000,2009-10-14,338,"Goldsboro"
"29084",2089000,2009-10-15,396,"Goldsboro"
"29085",2089000,2009-10-16,425,"Goldsboro"
"29086",2089000,2009-10-17,456,"Goldsboro"
"29087",2089000,2009-10-18,416,"Goldsboro"
"29088",2089000,2009-10-19,377,"Goldsboro"
"29089",2089000,2009-10-20,372,"Goldsboro"
"29090",2089000,2009-10-21,353,"Goldsboro"
"29091",2089000,2009-10-22,343,"Goldsboro"
"29092",2089000,2009-10-23,344,"Goldsboro"
"29093",2089000,2009-10-24,338,"Goldsboro"
"29094",2089000,2009-10-25,313,"Goldsboro"
"29095",2089000,2009-10-26,311,"Goldsboro"
"29096",2089000,2009-10-27,316,"Goldsboro"
"29097",2089000,2009-10-28,299,"Goldsboro"
"29098",2089000,2009-10-29,297,"Goldsboro"
"29099",2089000,2009-10-30,339,"Goldsboro"
"29100",2089000,2009-10-31,373,"Goldsboro"
"29101",2089000,2009-11-01,343,"Goldsboro"
"29102",2089000,2009-11-02,340,"Goldsboro"
"29103",2089000,2009-11-03,365,"Goldsboro"
"29104",2089000,2009-11-04,595,"Goldsboro"
"29105",2089000,2009-11-05,526,"Goldsboro"
"29106",2089000,2009-11-06,461,"Goldsboro"
"29107",2089000,2009-11-07,389,"Goldsboro"
"29108",2089000,2009-11-08,345,"Goldsboro"
"29109",2089000,2009-11-09,344,"Goldsboro"
"29110",2089000,2009-11-10,341,"Goldsboro"
"29111",2089000,2009-11-11,985,"Goldsboro"
"29112",2089000,2009-11-12,2560,"Goldsboro"
"29113",2089000,2009-11-13,4630,"Goldsboro"
"29114",2089000,2009-11-14,5510,"Goldsboro"
"29115",2089000,2009-11-15,6020,"Goldsboro"
"29116",2089000,2009-11-16,6170,"Goldsboro"
"29117",2089000,2009-11-17,5880,"Goldsboro"
"29118",2089000,2009-11-18,4440,"Goldsboro"
"29119",2089000,2009-11-19,3750,"Goldsboro"
"29120",2089000,2009-11-20,3520,"Goldsboro"
"29121",2089000,2009-11-21,3420,"Goldsboro"
"29122",2089000,2009-11-22,2470,"Goldsboro"
"29123",2089000,2009-11-23,2100,"Goldsboro"
"29124",2089000,2009-11-24,2080,"Goldsboro"
"29125",2089000,2009-11-25,2350,"Goldsboro"
"29126",2089000,2009-11-26,2390,"Goldsboro"
"29127",2089000,2009-11-27,2510,"Goldsboro"
"29128",2089000,2009-11-28,2990,"Goldsboro"
"29129",2089000,2009-11-29,3130,"Goldsboro"
"29130",2089000,2009-11-30,2990,"Goldsboro"
"29131",2089000,2009-12-01,2920,"Goldsboro"
"29132",2089000,2009-12-02,3010,"Goldsboro"
"29133",2089000,2009-12-03,3260,"Goldsboro"
"29134",2089000,2009-12-04,3770,"Goldsboro"
"29135",2089000,2009-12-05,4570,"Goldsboro"
"29136",2089000,2009-12-06,5150,"Goldsboro"
"29137",2089000,2009-12-07,5580,"Goldsboro"
"29138",2089000,2009-12-08,5860,"Goldsboro"
"29139",2089000,2009-12-09,6260,"Goldsboro"
"29140",2089000,2009-12-10,6550,"Goldsboro"
"29141",2089000,2009-12-11,6660,"Goldsboro"
"29142",2089000,2009-12-12,6920,"Goldsboro"
"29143",2089000,2009-12-13,7220,"Goldsboro"
"29144",2089000,2009-12-14,7420,"Goldsboro"
"29145",2089000,2009-12-15,7250,"Goldsboro"
"29146",2089000,2009-12-16,6810,"Goldsboro"
"29147",2089000,2009-12-17,6290,"Goldsboro"
"29148",2089000,2009-12-18,5770,"Goldsboro"
"29149",2089000,2009-12-19,5540,"Goldsboro"
"29150",2089000,2009-12-20,5420,"Goldsboro"
"29151",2089000,2009-12-21,5270,"Goldsboro"
"29152",2089000,2009-12-22,4440,"Goldsboro"
"29153",2089000,2009-12-23,3950,"Goldsboro"
"29154",2089000,2009-12-24,4040,"Goldsboro"
"29155",2089000,2009-12-25,4210,"Goldsboro"
"29156",2089000,2009-12-26,4600,"Goldsboro"
"29157",2089000,2009-12-27,4890,"Goldsboro"
"29158",2089000,2009-12-28,5170,"Goldsboro"
"29159",2089000,2009-12-29,5310,"Goldsboro"
"29160",2089000,2009-12-30,5360,"Goldsboro"
"29161",2089000,2009-12-31,5540,"Goldsboro"
"29162",2089000,2010-01-01,5640,"Goldsboro"
"29163",2089000,2010-01-02,5700,"Goldsboro"
"29164",2089000,2010-01-03,5660,"Goldsboro"
"29165",2089000,2010-01-04,5510,"Goldsboro"
"29166",2089000,2010-01-05,5260,"Goldsboro"
"29167",2089000,2010-01-06,4990,"Goldsboro"
"29168",2089000,2010-01-07,4670,"Goldsboro"
"29169",2089000,2010-01-08,3300,"Goldsboro"
"29170",2089000,2010-01-09,2530,"Goldsboro"
"29171",2089000,2010-01-10,2200,"Goldsboro"
"29172",2089000,2010-01-11,2050,"Goldsboro"
"29173",2089000,2010-01-12,1950,"Goldsboro"
"29174",2089000,2010-01-13,1830,"Goldsboro"
"29175",2089000,2010-01-14,1570,"Goldsboro"
"29176",2089000,2010-01-15,1460,"Goldsboro"
"29177",2089000,2010-01-16,1420,"Goldsboro"
"29178",2089000,2010-01-17,1630,"Goldsboro"
"29179",2089000,2010-01-18,2970,"Goldsboro"
"29180",2089000,2010-01-19,4840,"Goldsboro"
"29181",2089000,2010-01-20,5410,"Goldsboro"
"29182",2089000,2010-01-21,5580,"Goldsboro"
"29183",2089000,2010-01-22,5730,"Goldsboro"
"29184",2089000,2010-01-23,6370,"Goldsboro"
"29185",2089000,2010-01-24,7280,"Goldsboro"
"29186",2089000,2010-01-25,8100,"Goldsboro"
"29187",2089000,2010-01-26,8540,"Goldsboro"
"29188",2089000,2010-01-27,8500,"Goldsboro"
"29189",2089000,2010-01-28,8380,"Goldsboro"
"29190",2089000,2010-01-29,8140,"Goldsboro"
"29191",2089000,2010-01-30,7740,"Goldsboro"
"29192",2089000,2010-01-31,7100,"Goldsboro"
"29193",2089000,2010-02-01,5900,"Goldsboro"
"29194",2089000,2010-02-02,5180,"Goldsboro"
"29195",2089000,2010-02-03,4920,"Goldsboro"
"29196",2089000,2010-02-04,5370,"Goldsboro"
"29197",2089000,2010-02-05,6440,"Goldsboro"
"29198",2089000,2010-02-06,8210,"Goldsboro"
"29199",2089000,2010-02-07,8720,"Goldsboro"
"29200",2089000,2010-02-08,9530,"Goldsboro"
"29201",2089000,2010-02-09,10300,"Goldsboro"
"29202",2089000,2010-02-10,11000,"Goldsboro"
"29203",2089000,2010-02-11,11400,"Goldsboro"
"29204",2089000,2010-02-12,11000,"Goldsboro"
"29205",2089000,2010-02-13,9420,"Goldsboro"
"29206",2089000,2010-02-14,7910,"Goldsboro"
"29207",2089000,2010-02-15,6780,"Goldsboro"
"29208",2089000,2010-02-16,6380,"Goldsboro"
"29209",2089000,2010-02-17,6080,"Goldsboro"
"29210",2089000,2010-02-18,5960,"Goldsboro"
"29211",2089000,2010-02-19,5820,"Goldsboro"
"29212",2089000,2010-02-20,5630,"Goldsboro"
"29213",2089000,2010-02-21,5450,"Goldsboro"
"29214",2089000,2010-02-22,5350,"Goldsboro"
"29215",2089000,2010-02-23,5400,"Goldsboro"
"29216",2089000,2010-02-24,5510,"Goldsboro"
"29217",2089000,2010-02-25,5640,"Goldsboro"
"29218",2089000,2010-02-26,5600,"Goldsboro"
"29219",2089000,2010-02-27,5460,"Goldsboro"
"29220",2089000,2010-02-28,5330,"Goldsboro"
"29221",2089000,2010-03-01,5310,"Goldsboro"
"29222",2089000,2010-03-02,5610,"Goldsboro"
"29223",2089000,2010-03-03,5920,"Goldsboro"
"29224",2089000,2010-03-04,6450,"Goldsboro"
"29225",2089000,2010-03-05,6620,"Goldsboro"
"29226",2089000,2010-03-06,6250,"Goldsboro"
"29227",2089000,2010-03-07,4680,"Goldsboro"
"29228",2089000,2010-03-08,3300,"Goldsboro"
"29229",2089000,2010-03-09,2780,"Goldsboro"
"29230",2089000,2010-03-10,2430,"Goldsboro"
"29231",2089000,2010-03-11,2220,"Goldsboro"
"29232",2089000,2010-03-12,2240,"Goldsboro"
"29233",2089000,2010-03-13,2660,"Goldsboro"
"29234",2089000,2010-03-14,3660,"Goldsboro"
"29235",2089000,2010-03-15,4210,"Goldsboro"
"29236",2089000,2010-03-16,4200,"Goldsboro"
"29237",2089000,2010-03-17,3370,"Goldsboro"
"29238",2089000,2010-03-18,2830,"Goldsboro"
"29239",2089000,2010-03-19,2340,"Goldsboro"
"29240",2089000,2010-03-20,2170,"Goldsboro"
"29241",2089000,2010-03-21,2580,"Goldsboro"
"29242",2089000,2010-03-22,3310,"Goldsboro"
"29243",2089000,2010-03-23,3720,"Goldsboro"
"29244",2089000,2010-03-24,3930,"Goldsboro"
"29245",2089000,2010-03-25,3310,"Goldsboro"
"29246",2089000,2010-03-26,2110,"Goldsboro"
