"","site_no","datetime","discharge_mean","gage"
"26988",2087500,2001-06-20,438,"Clayton"
"26989",2087500,2001-06-21,354,"Clayton"
"26990",2087500,2001-06-22,408,"Clayton"
"26991",2087500,2001-06-23,477,"Clayton"
"26992",2087500,2001-06-24,701,"Clayton"
"26993",2087500,2001-06-25,505,"Clayton"
"26994",2087500,2001-06-26,457,"Clayton"
"26995",2087500,2001-06-27,429,"Clayton"
"26996",2087500,2001-06-28,410,"Clayton"
"26997",2087500,2001-06-29,455,"Clayton"
"26998",2087500,2001-06-30,329,"Clayton"
"26999",2087500,2001-07-01,361,"Clayton"
"27000",2087500,2001-07-02,319,"Clayton"
"27001",2087500,2001-07-03,370,"Clayton"
"27002",2087500,2001-07-04,402,"Clayton"
"27003",2087500,2001-07-05,1730,"Clayton"
"27004",2087500,2001-07-06,837,"Clayton"
"27005",2087500,2001-07-07,395,"Clayton"
"27006",2087500,2001-07-08,346,"Clayton"
"27007",2087500,2001-07-09,485,"Clayton"
"27008",2087500,2001-07-10,547,"Clayton"
"27009",2087500,2001-07-11,534,"Clayton"
"27010",2087500,2001-07-12,396,"Clayton"
"27011",2087500,2001-07-13,339,"Clayton"
"27012",2087500,2001-07-14,296,"Clayton"
"27013",2087500,2001-07-15,299,"Clayton"
"27014",2087500,2001-07-16,284,"Clayton"
"27015",2087500,2001-07-17,269,"Clayton"
"27016",2087500,2001-07-18,256,"Clayton"
"27017",2087500,2001-07-19,280,"Clayton"
"27018",2087500,2001-07-20,290,"Clayton"
"27019",2087500,2001-07-21,265,"Clayton"
"27020",2087500,2001-07-22,309,"Clayton"
"27021",2087500,2001-07-23,321,"Clayton"
"27022",2087500,2001-07-24,292,"Clayton"
"27023",2087500,2001-07-25,392,"Clayton"
"27024",2087500,2001-07-26,382,"Clayton"
"27025",2087500,2001-07-27,1950,"Clayton"
"27026",2087500,2001-07-28,1990,"Clayton"
"27027",2087500,2001-07-29,713,"Clayton"
"27028",2087500,2001-07-30,695,"Clayton"
"27029",2087500,2001-07-31,577,"Clayton"
"27030",2087500,2001-08-01,455,"Clayton"
"27031",2087500,2001-08-02,393,"Clayton"
"27032",2087500,2001-08-03,386,"Clayton"
"27033",2087500,2001-08-04,350,"Clayton"
"27034",2087500,2001-08-05,478,"Clayton"
"27035",2087500,2001-08-06,476,"Clayton"
"27036",2087500,2001-08-07,397,"Clayton"
"27037",2087500,2001-08-08,420,"Clayton"
"27038",2087500,2001-08-09,400,"Clayton"
"27039",2087500,2001-08-10,394,"Clayton"
"27040",2087500,2001-08-11,431,"Clayton"
"27041",2087500,2001-08-12,1340,"Clayton"
"27042",2087500,2001-08-13,977,"Clayton"
"27043",2087500,2001-08-14,1800,"Clayton"
"27044",2087500,2001-08-15,2120,"Clayton"
"27045",2087500,2001-08-16,2090,"Clayton"
"27046",2087500,2001-08-17,1290,"Clayton"
"27047",2087500,2001-08-18,588,"Clayton"
"27048",2087500,2001-08-19,497,"Clayton"
"27049",2087500,2001-08-20,522,"Clayton"
"27050",2087500,2001-08-21,451,"Clayton"
"27051",2087500,2001-08-22,410,"Clayton"
"27052",2087500,2001-08-23,321,"Clayton"
"27053",2087500,2001-08-24,301,"Clayton"
"27054",2087500,2001-08-25,348,"Clayton"
"27055",2087500,2001-08-26,287,"Clayton"
"27056",2087500,2001-08-27,294,"Clayton"
"27057",2087500,2001-08-28,283,"Clayton"
"27058",2087500,2001-08-29,325,"Clayton"
"27059",2087500,2001-08-30,312,"Clayton"
"27060",2087500,2001-08-31,579,"Clayton"
"27061",2087500,2001-09-01,633,"Clayton"
"27062",2087500,2001-09-02,508,"Clayton"
"27063",2087500,2001-09-03,398,"Clayton"
"27064",2087500,2001-09-04,345,"Clayton"
"27065",2087500,2001-09-05,320,"Clayton"
"27066",2087500,2001-09-06,291,"Clayton"
"27067",2087500,2001-09-07,272,"Clayton"
"27068",2087500,2001-09-08,282,"Clayton"
"27069",2087500,2001-09-09,309,"Clayton"
"27070",2087500,2001-09-10,322,"Clayton"
"27071",2087500,2001-09-11,611,"Clayton"
"27072",2087500,2001-09-12,399,"Clayton"
"27073",2087500,2001-09-13,292,"Clayton"
"27074",2087500,2001-09-14,249,"Clayton"
"27075",2087500,2001-09-15,243,"Clayton"
"27076",2087500,2001-09-16,338,"Clayton"
"27077",2087500,2001-09-17,372,"Clayton"
"27078",2087500,2001-09-18,351,"Clayton"
"27079",2087500,2001-09-19,314,"Clayton"
"27080",2087500,2001-09-20,328,"Clayton"
"27081",2087500,2001-09-21,348,"Clayton"
"27082",2087500,2001-09-22,325,"Clayton"
"27083",2087500,2001-09-23,317,"Clayton"
"27084",2087500,2001-09-24,410,"Clayton"
"27085",2087500,2001-09-25,812,"Clayton"
"27086",2087500,2001-09-26,390,"Clayton"
"27087",2087500,2001-09-27,271,"Clayton"
"27088",2087500,2001-09-28,283,"Clayton"
"27089",2087500,2001-09-29,377,"Clayton"
"27090",2087500,2001-09-30,395,"Clayton"
"27091",2087500,2001-10-01,402,"Clayton"
"27092",2087500,2001-10-02,306,"Clayton"
"27093",2087500,2001-10-03,273,"Clayton"
"27094",2087500,2001-10-04,275,"Clayton"
"27095",2087500,2001-10-05,271,"Clayton"
"27096",2087500,2001-10-06,297,"Clayton"
"27097",2087500,2001-10-07,507,"Clayton"
"27098",2087500,2001-10-08,337,"Clayton"
"27099",2087500,2001-10-09,295,"Clayton"
"27100",2087500,2001-10-10,319,"Clayton"
"27101",2087500,2001-10-11,324,"Clayton"
"27102",2087500,2001-10-12,317,"Clayton"
"27103",2087500,2001-10-13,313,"Clayton"
"27104",2087500,2001-10-14,311,"Clayton"
"27105",2087500,2001-10-15,1180,"Clayton"
"27106",2087500,2001-10-16,593,"Clayton"
"27107",2087500,2001-10-17,407,"Clayton"
"27108",2087500,2001-10-18,342,"Clayton"
"27109",2087500,2001-10-19,312,"Clayton"
"27110",2087500,2001-10-20,289,"Clayton"
"27111",2087500,2001-10-21,317,"Clayton"
"27112",2087500,2001-10-22,338,"Clayton"
"27113",2087500,2001-10-23,336,"Clayton"
"27114",2087500,2001-10-24,310,"Clayton"
"27115",2087500,2001-10-25,313,"Clayton"
"27116",2087500,2001-10-26,303,"Clayton"
"27117",2087500,2001-10-27,291,"Clayton"
"27118",2087500,2001-10-28,286,"Clayton"
"27119",2087500,2001-10-29,297,"Clayton"
"27120",2087500,2001-10-30,321,"Clayton"
"27121",2087500,2001-10-31,382,"Clayton"
"27122",2087500,2001-11-01,371,"Clayton"
"27123",2087500,2001-11-02,373,"Clayton"
"27124",2087500,2001-11-03,369,"Clayton"
"27125",2087500,2001-11-04,363,"Clayton"
"27126",2087500,2001-11-05,360,"Clayton"
"27127",2087500,2001-11-06,350,"Clayton"
"27128",2087500,2001-11-07,313,"Clayton"
"27129",2087500,2001-11-08,277,"Clayton"
"27130",2087500,2001-11-09,261,"Clayton"
"27131",2087500,2001-11-10,228,"Clayton"
"27132",2087500,2001-11-11,238,"Clayton"
"27133",2087500,2001-11-12,238,"Clayton"
"27134",2087500,2001-11-13,224,"Clayton"
"27135",2087500,2001-11-14,228,"Clayton"
"27136",2087500,2001-11-15,235,"Clayton"
"27137",2087500,2001-11-16,225,"Clayton"
"27138",2087500,2001-11-17,227,"Clayton"
"27139",2087500,2001-11-18,244,"Clayton"
"27140",2087500,2001-11-19,225,"Clayton"
"27141",2087500,2001-11-20,230,"Clayton"
"27142",2087500,2001-11-21,229,"Clayton"
"27143",2087500,2001-11-22,223,"Clayton"
"27144",2087500,2001-11-23,219,"Clayton"
"27145",2087500,2001-11-24,319,"Clayton"
"27146",2087500,2001-11-25,440,"Clayton"
"27147",2087500,2001-11-26,385,"Clayton"
"27148",2087500,2001-11-27,267,"Clayton"
"27149",2087500,2001-11-28,238,"Clayton"
"27150",2087500,2001-11-29,213,"Clayton"
"27151",2087500,2001-11-30,220,"Clayton"
"27152",2087500,2001-12-01,213,"Clayton"
"27153",2087500,2001-12-02,188,"Clayton"
"27154",2087500,2001-12-03,215,"Clayton"
"27155",2087500,2001-12-04,197,"Clayton"
"27156",2087500,2001-12-05,195,"Clayton"
"27157",2087500,2001-12-06,196,"Clayton"
"27158",2087500,2001-12-07,195,"Clayton"
"27159",2087500,2001-12-08,191,"Clayton"
"27160",2087500,2001-12-09,196,"Clayton"
"27161",2087500,2001-12-10,187,"Clayton"
"27162",2087500,2001-12-11,1100,"Clayton"
"27163",2087500,2001-12-12,784,"Clayton"
"27164",2087500,2001-12-13,363,"Clayton"
"27165",2087500,2001-12-14,302,"Clayton"
"27166",2087500,2001-12-15,269,"Clayton"
"27167",2087500,2001-12-16,242,"Clayton"
"27168",2087500,2001-12-17,230,"Clayton"
"27169",2087500,2001-12-18,301,"Clayton"
"27170",2087500,2001-12-19,319,"Clayton"
"27171",2087500,2001-12-20,254,"Clayton"
"27172",2087500,2001-12-21,229,"Clayton"
"27173",2087500,2001-12-22,217,"Clayton"
"27174",2087500,2001-12-23,206,"Clayton"
"27175",2087500,2001-12-24,219,"Clayton"
"27176",2087500,2001-12-25,248,"Clayton"
"27177",2087500,2001-12-26,215,"Clayton"
"27178",2087500,2001-12-27,211,"Clayton"
"27179",2087500,2001-12-28,205,"Clayton"
"27180",2087500,2001-12-29,206,"Clayton"
"27181",2087500,2001-12-30,202,"Clayton"
"27182",2087500,2001-12-31,197,"Clayton"
"27183",2087500,2002-01-01,196,"Clayton"
"27184",2087500,2002-01-02,204,"Clayton"
"27185",2087500,2002-01-03,228,"Clayton"
"27186",2087500,2002-01-04,286,"Clayton"
"27187",2087500,2002-01-05,302,"Clayton"
"27188",2087500,2002-01-06,510,"Clayton"
"27189",2087500,2002-01-07,1550,"Clayton"
"27190",2087500,2002-01-08,821,"Clayton"
"27191",2087500,2002-01-09,544,"Clayton"
"27192",2087500,2002-01-10,452,"Clayton"
"27193",2087500,2002-01-11,439,"Clayton"
"27194",2087500,2002-01-12,413,"Clayton"
"27195",2087500,2002-01-13,478,"Clayton"
"27196",2087500,2002-01-14,454,"Clayton"
"27197",2087500,2002-01-15,374,"Clayton"
"27198",2087500,2002-01-16,335,"Clayton"
"27199",2087500,2002-01-17,303,"Clayton"
"27200",2087500,2002-01-18,292,"Clayton"
"27201",2087500,2002-01-19,350,"Clayton"
"27202",2087500,2002-01-20,3570,"Clayton"
"27203",2087500,2002-01-21,1710,"Clayton"
"27204",2087500,2002-01-22,1150,"Clayton"
"27205",2087500,2002-01-23,1710,"Clayton"
"27206",2087500,2002-01-24,3920,"Clayton"
"27207",2087500,2002-01-25,1880,"Clayton"
"27208",2087500,2002-01-26,1240,"Clayton"
"27209",2087500,2002-01-27,828,"Clayton"
"27210",2087500,2002-01-28,646,"Clayton"
"27211",2087500,2002-01-29,542,"Clayton"
"27212",2087500,2002-01-30,477,"Clayton"
"27213",2087500,2002-01-31,437,"Clayton"
"27214",2087500,2002-02-01,415,"Clayton"
"27215",2087500,2002-02-02,387,"Clayton"
"27216",2087500,2002-02-03,352,"Clayton"
"27217",2087500,2002-02-04,341,"Clayton"
"27218",2087500,2002-02-05,325,"Clayton"
"27219",2087500,2002-02-06,312,"Clayton"
"27220",2087500,2002-02-07,1030,"Clayton"
"27221",2087500,2002-02-08,1370,"Clayton"
"27222",2087500,2002-02-09,826,"Clayton"
"27223",2087500,2002-02-10,616,"Clayton"
"27224",2087500,2002-02-11,552,"Clayton"
"27225",2087500,2002-02-12,465,"Clayton"
"27226",2087500,2002-02-13,428,"Clayton"
"27227",2087500,2002-02-14,397,"Clayton"
"27228",2087500,2002-02-15,364,"Clayton"
"27229",2087500,2002-02-16,355,"Clayton"
"27230",2087500,2002-02-17,353,"Clayton"
"27231",2087500,2002-02-18,329,"Clayton"
"27232",2087500,2002-02-19,321,"Clayton"
"27233",2087500,2002-02-20,346,"Clayton"
"27234",2087500,2002-02-21,379,"Clayton"
"27235",2087500,2002-02-22,380,"Clayton"
"27236",2087500,2002-02-23,338,"Clayton"
"27237",2087500,2002-02-24,343,"Clayton"
"27238",2087500,2002-02-25,341,"Clayton"
"27239",2087500,2002-02-26,343,"Clayton"
"27240",2087500,2002-02-27,323,"Clayton"
"27241",2087500,2002-02-28,334,"Clayton"
"27242",2087500,2002-03-01,331,"Clayton"
"27243",2087500,2002-03-02,344,"Clayton"
"27244",2087500,2002-03-03,784,"Clayton"
"27245",2087500,2002-03-04,545,"Clayton"
"27246",2087500,2002-03-05,405,"Clayton"
"27247",2087500,2002-03-06,375,"Clayton"
"27248",2087500,2002-03-07,325,"Clayton"
"27249",2087500,2002-03-08,344,"Clayton"
"27250",2087500,2002-03-09,325,"Clayton"
"27251",2087500,2002-03-10,330,"Clayton"
"27252",2087500,2002-03-11,303,"Clayton"
"27253",2087500,2002-03-12,294,"Clayton"
"27254",2087500,2002-03-13,284,"Clayton"
"27255",2087500,2002-03-14,331,"Clayton"
"27256",2087500,2002-03-15,336,"Clayton"
"27257",2087500,2002-03-16,317,"Clayton"
"27258",2087500,2002-03-17,320,"Clayton"
"27259",2087500,2002-03-18,510,"Clayton"
"27260",2087500,2002-03-19,419,"Clayton"
"27261",2087500,2002-03-20,380,"Clayton"
"27262",2087500,2002-03-21,417,"Clayton"
"27263",2087500,2002-03-22,534,"Clayton"
"27264",2087500,2002-03-23,406,"Clayton"
"27265",2087500,2002-03-24,364,"Clayton"
"27266",2087500,2002-03-25,344,"Clayton"
"27267",2087500,2002-03-26,337,"Clayton"
"27268",2087500,2002-03-27,825,"Clayton"
"27269",2087500,2002-03-28,787,"Clayton"
"27270",2087500,2002-03-29,554,"Clayton"
"27271",2087500,2002-03-30,455,"Clayton"
"27272",2087500,2002-03-31,453,"Clayton"
"27273",2087500,2002-04-01,4290,"Clayton"
"27274",2087500,2002-04-02,2150,"Clayton"
"27275",2087500,2002-04-03,1020,"Clayton"
"27276",2087500,2002-04-04,640,"Clayton"
"27277",2087500,2002-04-05,541,"Clayton"
"27278",2087500,2002-04-06,505,"Clayton"
"27279",2087500,2002-04-07,465,"Clayton"
"27280",2087500,2002-04-08,438,"Clayton"
"27281",2087500,2002-04-09,422,"Clayton"
"27282",2087500,2002-04-10,546,"Clayton"
"27283",2087500,2002-04-11,600,"Clayton"
"27284",2087500,2002-04-12,470,"Clayton"
"27285",2087500,2002-04-13,435,"Clayton"
"27286",2087500,2002-04-14,423,"Clayton"
"27287",2087500,2002-04-15,412,"Clayton"
"27288",2087500,2002-04-16,405,"Clayton"
"27289",2087500,2002-04-17,389,"Clayton"
"27290",2087500,2002-04-18,368,"Clayton"
"27291",2087500,2002-04-19,406,"Clayton"
"27292",2087500,2002-04-20,465,"Clayton"
"27293",2087500,2002-04-21,425,"Clayton"
"27294",2087500,2002-04-22,390,"Clayton"
"27295",2087500,2002-04-23,367,"Clayton"
"27296",2087500,2002-04-24,346,"Clayton"
"27297",2087500,2002-04-25,344,"Clayton"
"27298",2087500,2002-04-26,356,"Clayton"
"27299",2087500,2002-04-27,368,"Clayton"
"27300",2087500,2002-04-28,389,"Clayton"
"27301",2087500,2002-04-29,349,"Clayton"
"27302",2087500,2002-04-30,333,"Clayton"
"27303",2087500,2002-05-01,322,"Clayton"
"27304",2087500,2002-05-02,322,"Clayton"
"27305",2087500,2002-05-03,326,"Clayton"
"27306",2087500,2002-05-04,337,"Clayton"
"27307",2087500,2002-05-05,490,"Clayton"
"27308",2087500,2002-05-06,387,"Clayton"
"27309",2087500,2002-05-07,350,"Clayton"
"27310",2087500,2002-05-08,328,"Clayton"
"27311",2087500,2002-05-09,326,"Clayton"
"27312",2087500,2002-05-10,317,"Clayton"
"27313",2087500,2002-05-11,271,"Clayton"
"27314",2087500,2002-05-12,243,"Clayton"
"27315",2087500,2002-05-13,241,"Clayton"
"27316",2087500,2002-05-14,306,"Clayton"
"27317",2087500,2002-05-15,272,"Clayton"
"27318",2087500,2002-05-16,241,"Clayton"
"27319",2087500,2002-05-17,249,"Clayton"
"27320",2087500,2002-05-18,232,"Clayton"
"27321",2087500,2002-05-19,284,"Clayton"
"27322",2087500,2002-05-20,264,"Clayton"
"27323",2087500,2002-05-21,231,"Clayton"
"27324",2087500,2002-05-22,223,"Clayton"
"27325",2087500,2002-05-23,219,"Clayton"
"27326",2087500,2002-05-24,232,"Clayton"
"27327",2087500,2002-05-25,229,"Clayton"
"27328",2087500,2002-05-26,278,"Clayton"
"27329",2087500,2002-05-27,321,"Clayton"
"27330",2087500,2002-05-28,321,"Clayton"
"27331",2087500,2002-05-29,315,"Clayton"
"27332",2087500,2002-05-30,294,"Clayton"
"27333",2087500,2002-05-31,267,"Clayton"
"27334",2087500,2002-06-01,252,"Clayton"
"27335",2087500,2002-06-02,332,"Clayton"
"27336",2087500,2002-06-03,279,"Clayton"
"27337",2087500,2002-06-04,242,"Clayton"
"27338",2087500,2002-06-05,232,"Clayton"
"27339",2087500,2002-06-06,238,"Clayton"
"27340",2087500,2002-06-07,291,"Clayton"
"27341",2087500,2002-06-08,248,"Clayton"
"27342",2087500,2002-06-09,218,"Clayton"
"27343",2087500,2002-06-10,256,"Clayton"
"27344",2087500,2002-06-11,270,"Clayton"
"27345",2087500,2002-06-12,248,"Clayton"
"27346",2087500,2002-06-13,243,"Clayton"
"27347",2087500,2002-06-14,247,"Clayton"
"27348",2087500,2002-06-15,251,"Clayton"
"27349",2087500,2002-06-16,241,"Clayton"
"27350",2087500,2002-06-17,242,"Clayton"
"27351",2087500,2002-06-18,241,"Clayton"
"27352",2087500,2002-06-19,247,"Clayton"
"27353",2087500,2002-06-20,243,"Clayton"
"27354",2087500,2002-06-21,242,"Clayton"
"27355",2087500,2002-06-22,240,"Clayton"
"27356",2087500,2002-06-23,243,"Clayton"
"27357",2087500,2002-06-24,245,"Clayton"
"27358",2087500,2002-06-25,257,"Clayton"
"27359",2087500,2002-06-26,277,"Clayton"
"27360",2087500,2002-06-27,379,"Clayton"
"27361",2087500,2002-06-28,520,"Clayton"
"27362",2087500,2002-06-29,650,"Clayton"
"27363",2087500,2002-06-30,407,"Clayton"
"27364",2087500,2002-07-01,275,"Clayton"
"27365",2087500,2002-07-02,248,"Clayton"
"27366",2087500,2002-07-03,247,"Clayton"
"27367",2087500,2002-07-04,231,"Clayton"
"27368",2087500,2002-07-05,223,"Clayton"
"27369",2087500,2002-07-06,281,"Clayton"
"27370",2087500,2002-07-07,232,"Clayton"
"27371",2087500,2002-07-08,217,"Clayton"
"27372",2087500,2002-07-09,210,"Clayton"
"27373",2087500,2002-07-10,210,"Clayton"
"27374",2087500,2002-07-11,699,"Clayton"
"27375",2087500,2002-07-12,742,"Clayton"
"27376",2087500,2002-07-13,367,"Clayton"
"27377",2087500,2002-07-14,313,"Clayton"
"27378",2087500,2002-07-15,339,"Clayton"
"27379",2087500,2002-07-16,301,"Clayton"
"27380",2087500,2002-07-17,259,"Clayton"
"27381",2087500,2002-07-18,236,"Clayton"
"27382",2087500,2002-07-19,325,"Clayton"
"27383",2087500,2002-07-20,285,"Clayton"
"27384",2087500,2002-07-21,408,"Clayton"
"27385",2087500,2002-07-22,290,"Clayton"
"27386",2087500,2002-07-23,259,"Clayton"
"27387",2087500,2002-07-24,309,"Clayton"
"27388",2087500,2002-07-25,455,"Clayton"
"27389",2087500,2002-07-26,1340,"Clayton"
"27390",2087500,2002-07-27,811,"Clayton"
"27391",2087500,2002-07-28,468,"Clayton"
"27392",2087500,2002-07-29,356,"Clayton"
"27393",2087500,2002-07-30,299,"Clayton"
"27394",2087500,2002-07-31,263,"Clayton"
"27395",2087500,2002-08-01,261,"Clayton"
"27396",2087500,2002-08-02,257,"Clayton"
"27397",2087500,2002-08-03,252,"Clayton"
"27398",2087500,2002-08-04,243,"Clayton"
"27399",2087500,2002-08-05,235,"Clayton"
"27400",2087500,2002-08-06,230,"Clayton"
"27401",2087500,2002-08-07,223,"Clayton"
"27402",2087500,2002-08-08,219,"Clayton"
"27403",2087500,2002-08-09,215,"Clayton"
"27404",2087500,2002-08-10,210,"Clayton"
"27405",2087500,2002-08-11,215,"Clayton"
"27406",2087500,2002-08-12,214,"Clayton"
"27407",2087500,2002-08-13,213,"Clayton"
"27408",2087500,2002-08-14,209,"Clayton"
"27409",2087500,2002-08-15,207,"Clayton"
"27410",2087500,2002-08-16,513,"Clayton"
"27411",2087500,2002-08-17,330,"Clayton"
"27412",2087500,2002-08-18,362,"Clayton"
"27413",2087500,2002-08-19,601,"Clayton"
"27414",2087500,2002-08-20,382,"Clayton"
"27415",2087500,2002-08-21,296,"Clayton"
"27416",2087500,2002-08-22,254,"Clayton"
"27417",2087500,2002-08-23,260,"Clayton"
"27418",2087500,2002-08-24,250,"Clayton"
"27419",2087500,2002-08-25,269,"Clayton"
"27420",2087500,2002-08-26,1070,"Clayton"
"27421",2087500,2002-08-27,1020,"Clayton"
"27422",2087500,2002-08-28,562,"Clayton"
"27423",2087500,2002-08-29,410,"Clayton"
"27424",2087500,2002-08-30,747,"Clayton"
"27425",2087500,2002-08-31,1510,"Clayton"
"27426",2087500,2002-09-01,2640,"Clayton"
"27427",2087500,2002-09-02,1300,"Clayton"
"27428",2087500,2002-09-03,665,"Clayton"
"27429",2087500,2002-09-04,474,"Clayton"
"27430",2087500,2002-09-05,385,"Clayton"
"27431",2087500,2002-09-06,326,"Clayton"
"27432",2087500,2002-09-07,292,"Clayton"
"27433",2087500,2002-09-08,272,"Clayton"
"27434",2087500,2002-09-09,262,"Clayton"
"27435",2087500,2002-09-10,262,"Clayton"
"27436",2087500,2002-09-11,274,"Clayton"
"27437",2087500,2002-09-12,253,"Clayton"
"27438",2087500,2002-09-13,239,"Clayton"
"27439",2087500,2002-09-14,240,"Clayton"
"27440",2087500,2002-09-15,365,"Clayton"
"27441",2087500,2002-09-16,798,"Clayton"
"27442",2087500,2002-09-17,1230,"Clayton"
"27443",2087500,2002-09-18,575,"Clayton"
"27444",2087500,2002-09-19,427,"Clayton"
"27445",2087500,2002-09-20,398,"Clayton"
"27446",2087500,2002-09-21,335,"Clayton"
"27447",2087500,2002-09-22,306,"Clayton"
"27448",2087500,2002-09-23,286,"Clayton"
"27449",2087500,2002-09-24,268,"Clayton"
"27450",2087500,2002-09-25,255,"Clayton"
"27451",2087500,2002-09-26,256,"Clayton"
"27452",2087500,2002-09-27,275,"Clayton"
"27453",2087500,2002-09-28,268,"Clayton"
"27454",2087500,2002-09-29,254,"Clayton"
"27455",2087500,2002-09-30,240,"Clayton"
"27456",2087500,2002-10-01,233,"Clayton"
"27457",2087500,2002-10-02,229,"Clayton"
"27458",2087500,2002-10-03,227,"Clayton"
"27459",2087500,2002-10-04,224,"Clayton"
"27460",2087500,2002-10-05,218,"Clayton"
"27461",2087500,2002-10-06,204,"Clayton"
"27462",2087500,2002-10-07,198,"Clayton"
"27463",2087500,2002-10-08,194,"Clayton"
"27464",2087500,2002-10-09,192,"Clayton"
"27465",2087500,2002-10-10,195,"Clayton"
"27466",2087500,2002-10-11,1450,"Clayton"
"27467",2087500,2002-10-12,7560,"Clayton"
"27468",2087500,2002-10-13,3470,"Clayton"
"27469",2087500,2002-10-14,1650,"Clayton"
"27470",2087500,2002-10-15,1020,"Clayton"
"27471",2087500,2002-10-16,1100,"Clayton"
"27472",2087500,2002-10-17,1020,"Clayton"
"27473",2087500,2002-10-18,686,"Clayton"
"27474",2087500,2002-10-19,514,"Clayton"
"27475",2087500,2002-10-20,425,"Clayton"
"27476",2087500,2002-10-21,897,"Clayton"
"27477",2087500,2002-10-22,1440,"Clayton"
"27478",2087500,2002-10-23,1580,"Clayton"
"27479",2087500,2002-10-24,1750,"Clayton"
"27480",2087500,2002-10-25,939,"Clayton"
"27481",2087500,2002-10-26,542,"Clayton"
"27482",2087500,2002-10-27,418,"Clayton"
"27483",2087500,2002-10-28,452,"Clayton"
"27484",2087500,2002-10-29,1210,"Clayton"
"27485",2087500,2002-10-30,1720,"Clayton"
"27486",2087500,2002-10-31,1960,"Clayton"
"27487",2087500,2002-11-01,1900,"Clayton"
"27488",2087500,2002-11-02,2180,"Clayton"
"27489",2087500,2002-11-03,2300,"Clayton"
"27490",2087500,2002-11-04,2270,"Clayton"
"27491",2087500,2002-11-05,2250,"Clayton"
"27492",2087500,2002-11-06,3030,"Clayton"
"27493",2087500,2002-11-07,2160,"Clayton"
"27494",2087500,2002-11-08,1600,"Clayton"
"27495",2087500,2002-11-09,1450,"Clayton"
"27496",2087500,2002-11-10,1380,"Clayton"
"27497",2087500,2002-11-11,1360,"Clayton"
"27498",2087500,2002-11-12,1830,"Clayton"
"27499",2087500,2002-11-13,3370,"Clayton"
"27500",2087500,2002-11-14,2450,"Clayton"
"27501",2087500,2002-11-15,2210,"Clayton"
"27502",2087500,2002-11-16,2040,"Clayton"
"27503",2087500,2002-11-17,2350,"Clayton"
"27504",2087500,2002-11-18,2980,"Clayton"
"27505",2087500,2002-11-19,2850,"Clayton"
"27506",2087500,2002-11-20,2660,"Clayton"
"27507",2087500,2002-11-21,2530,"Clayton"
"27508",2087500,2002-11-22,2450,"Clayton"
"27509",2087500,2002-11-23,1960,"Clayton"
"27510",2087500,2002-11-24,1730,"Clayton"
"27511",2087500,2002-11-25,1690,"Clayton"
"27512",2087500,2002-11-26,1130,"Clayton"
"27513",2087500,2002-11-27,970,"Clayton"
"27514",2087500,2002-11-28,700,"Clayton"
"27515",2087500,2002-11-29,498,"Clayton"
"27516",2087500,2002-11-30,491,"Clayton"
"27517",2087500,2002-12-01,485,"Clayton"
"27518",2087500,2002-12-02,479,"Clayton"
"27519",2087500,2002-12-03,449,"Clayton"
"27520",2087500,2002-12-04,411,"Clayton"
"27521",2087500,2002-12-05,1580,"Clayton"
"27522",2087500,2002-12-06,2310,"Clayton"
"27523",2087500,2002-12-07,1380,"Clayton"
"27524",2087500,2002-12-08,1010,"Clayton"
"27525",2087500,2002-12-09,796,"Clayton"
"27526",2087500,2002-12-10,851,"Clayton"
"27527",2087500,2002-12-11,2290,"Clayton"
"27528",2087500,2002-12-12,2890,"Clayton"
"27529",2087500,2002-12-13,3020,"Clayton"
"27530",2087500,2002-12-14,4910,"Clayton"
"27531",2087500,2002-12-15,3480,"Clayton"
"27532",2087500,2002-12-16,2910,"Clayton"
"27533",2087500,2002-12-17,2950,"Clayton"
"27534",2087500,2002-12-18,3410,"Clayton"
"27535",2087500,2002-12-19,3530,"Clayton"
"27536",2087500,2002-12-20,3770,"Clayton"
"27537",2087500,2002-12-21,4070,"Clayton"
"27538",2087500,2002-12-22,3720,"Clayton"
"27539",2087500,2002-12-23,3550,"Clayton"
"27540",2087500,2002-12-24,3580,"Clayton"
"27541",2087500,2002-12-25,3840,"Clayton"
"27542",2087500,2002-12-26,3380,"Clayton"
"27543",2087500,2002-12-27,3150,"Clayton"
"27544",2087500,2002-12-28,3150,"Clayton"
"27545",2087500,2002-12-29,3300,"Clayton"
"27546",2087500,2002-12-30,3400,"Clayton"
"27547",2087500,2002-12-31,3250,"Clayton"
"27548",2087500,2003-01-01,2930,"Clayton"
"27549",2087500,2003-01-02,2680,"Clayton"
"27550",2087500,2003-01-03,2180,"Clayton"
"27551",2087500,2003-01-04,2090,"Clayton"
"27552",2087500,2003-01-05,1930,"Clayton"
"27553",2087500,2003-01-06,1850,"Clayton"
"27554",2087500,2003-01-07,1760,"Clayton"
"27555",2087500,2003-01-08,826,"Clayton"
"27556",2087500,2003-01-09,579,"Clayton"
"27557",2087500,2003-01-10,549,"Clayton"
"27558",2087500,2003-01-11,523,"Clayton"
"27559",2087500,2003-01-12,500,"Clayton"
"27560",2087500,2003-01-13,491,"Clayton"
"27561",2087500,2003-01-14,485,"Clayton"
"27562",2087500,2003-01-15,477,"Clayton"
"27563",2087500,2003-01-16,469,"Clayton"
"27564",2087500,2003-01-17,491,"Clayton"
"27565",2087500,2003-01-18,484,"Clayton"
